match_id,season,innings,over,ball,batting_team,bowling_team,batter,bowler,phase,wp_before,wp_after,leverage_index,dls_flag
598058,2013,2,9,4,Rajasthan Royals,Chennai Super Kings,STR Binny,CH Morris,Middle,0.1977376759365588,0.200581481264443,0.0028438053278841,False
598060,2013,1,16,6,Sunrisers Hyderabad,Mumbai Indians,CL White,SL Malinga,Death,0.9203550002541117,0.9219187121407236,0.0015637118866118,False
598060,2013,2,12,2,Mumbai Indians,Sunrisers Hyderabad,RG Sharma,DJG Sammy,Middle,0.6157914952489267,0.6140713204231004,0.0017201748258263,False
598061,2013,1,13,4,Pune Warriors,Kolkata Knight Riders,Yuvraj Singh,SP Narine,Middle,0.7967161289475843,0.7974311324811706,0.0007150035335863,False
598061,2013,1,18,6,Pune Warriors,Kolkata Knight Riders,Yuvraj Singh,SP Narine,Death,0.9271419620788,0.929779588016224,0.0026376259374241,False
598061,2013,1,19,3,Pune Warriors,Kolkata Knight Riders,MK Pandey,JH Kallis,Death,0.9383574124274804,0.9027462393961287,0.0356111730313516,False
598063,2013,1,1,6,Mumbai Indians,Rajasthan Royals,GJ Maxwell,JP Faulkner,Powerplay,0.5017684401620786,0.5077693625987084,0.0060009224366298,False
598063,2013,1,6,2,Mumbai Indians,Rajasthan Royals,AP Tare,STR Binny,Middle,0.6888153898004046,0.7165161539172893,0.0277007641168847,False
598063,2013,1,7,5,Mumbai Indians,Rajasthan Royals,KD Karthik,PV Tambe,Middle,0.7644154871586186,0.7612271149324533,0.0031883722261653,False
598063,2013,1,15,3,Mumbai Indians,Rajasthan Royals,KA Pollard,JP Faulkner,Death,0.8301510384426859,0.8305343143384243,0.0003832758957383,False
598063,2013,2,9,1,Rajasthan Royals,Mumbai Indians,SR Watson,PP Ojha,Middle,0.230760015379518,0.1477541417381095,0.0830058736414085,False
598063,2013,2,19,2,Rajasthan Royals,Mumbai Indians,KK Cooper,SL Malinga,Death,0.0028281722316511,0.0003789925791552,0.0024491796524958,False
598064,2013,1,2,5,Royal Challengers Bengaluru,Punjab Kings,CA Pujara,P Kumar,Powerplay,0.5669474387913137,0.5556816542000871,0.0112657845912266,False
598065,2013,1,4,6,Sunrisers Hyderabad,Rajasthan Royals,GH Vihari,PV Tambe,Powerplay,0.1619961616903923,0.1685107502551588,0.0065145885647664,False
598066,2013,1,19,5,Punjab Kings,Mumbai Indians,PP Chawla,SL Malinga,Death,0.7359197273191068,0.6325912369780673,0.1033284903410395,True
598066,2013,2,3,3,Mumbai Indians,Punjab Kings,AT Rayudu,Sandeep Sharma,Powerplay,0.3456947746576247,0.3469090055468085,0.0012142308891837,True
598067,2013,2,16,2,Delhi Capitals,Pune Warriors,CM Gautam,AD Mathews,Death,0.1505324819061721,0.139109414815196,0.011423067090976,False
598068,2013,1,5,4,Royal Challengers Bengaluru,Chennai Super Kings,AB de Villiers,DJ Bravo,Powerplay,0.9635497948131628,0.9647609592151688,0.001211164402006,True
598068,2013,2,6,7,Chennai Super Kings,Royal Challengers Bengaluru,MS Dhoni,R Rampaul,Middle,0.0069187906887421,0.0021677626535918,0.0047510280351502,True
598069,2013,2,4,4,Sunrisers Hyderabad,Kolkata Knight Riders,PA Patel,SP Narine,Powerplay,0.7099984526888967,0.7019210552781151,0.0080773974107816,False
598069,2013,2,11,2,Sunrisers Hyderabad,Kolkata Knight Riders,PA Patel,Iqbal Abdulla,Middle,0.949488973464972,0.950899827299906,0.0014108538349341,False
598070,2013,1,2,1,Chennai Super Kings,Mumbai Indians,MEK Hussey,MG Johnson,Powerplay,0.6629734533036992,0.7125053868810544,0.0495319335773551,False
598070,2013,1,4,6,Chennai Super Kings,Mumbai Indians,M Vijay,SL Malinga,Powerplay,0.7403091021669714,0.7341476740944423,0.0061614280725291,False
598070,2013,2,4,5,Mumbai Indians,Chennai Super Kings,KD Karthik,MM Sharma,Powerplay,0.5334850631810041,0.5169675133638821,0.0165175498171219,False
598072,2013,2,2,3,Mumbai Indians,Rajasthan Royals,AP Tare,VS Malik,Powerplay,0.604919814145551,0.6052477749617612,0.0003279608162102,False
598073,2013,1,8,2,Mumbai Indians,Chennai Super Kings,KD Karthik,R Ashwin,Middle,0.3789142034862989,0.3858290216360361,0.0069148181497372,False
729281,2014,1,1,2,Delhi Capitals,Royal Challengers Bengaluru,M Vijay,JA Morkel,Powerplay,0.468611124310607,0.4489986491822706,0.0196124751283363,False
729281,2014,2,15,5,Royal Challengers Bengaluru,Delhi Capitals,Yuvraj Singh,Mohammed Shami,Death,0.946943155038126,0.9445625762150944,0.0023805788230316,False
729281,2014,2,16,5,Royal Challengers Bengaluru,Delhi Capitals,V Kohli,S Nadeem,Death,0.9889726743327488,1.0,0.011027325667251,False
729283,2014,1,1,6,Chennai Super Kings,Punjab Kings,BB McCullum,P Awana,Powerplay,0.6923620664284144,0.6702851167376056,0.0220769496908087,False
729283,2014,1,3,1,Chennai Super Kings,Punjab Kings,DR Smith,L Balaji,Powerplay,0.770444098080219,0.7572634660023437,0.0131806320778752,False
729283,2014,2,15,3,Punjab Kings,Chennai Super Kings,GJ Maxwell,DR Smith,Death,0.8510332545336112,0.8776595211223767,0.0266262665887654,False
729287,2014,1,8,1,Mumbai Indians,Royal Challengers Bengaluru,AT Rayudu,AB Dinda,Middle,0.5761448529818761,0.5815111773030296,0.0053663243211534,False
729287,2014,1,14,3,Mumbai Indians,Royal Challengers Bengaluru,AT Rayudu,AB Dinda,Middle,0.526699156519579,0.5288334099873816,0.0021342534678026,False
729287,2014,1,18,2,Mumbai Indians,Royal Challengers Bengaluru,Harbhajan Singh,VR Aaron,Death,0.3001835688001105,0.3063980708656423,0.0062145020655317,False
729291,2014,1,14,1,Rajasthan Royals,Punjab Kings,STR Binny,M Kartik,Middle,0.8087193426797981,0.811627927837974,0.0029085851581759,False
729291,2014,2,14,4,Punjab Kings,Rajasthan Royals,DA Miller,STR Binny,Middle,0.6309076575984948,0.6072589693812976,0.0236486882171971,False
729291,2014,2,18,3,Punjab Kings,Rajasthan Royals,DA Miller,JP Faulkner,Death,0.9730158041238498,0.9796414483189526,0.0066256441951028,False
729295,2014,1,16,2,Punjab Kings,Sunrisers Hyderabad,GJ Maxwell,DW Steyn,Death,0.8696956310295956,0.8699124766414635,0.0002168456118679,False
729297,2014,1,4,5,Chennai Super Kings,Rajasthan Royals,DR Smith,TG Southee,Powerplay,0.6151244706852085,0.609728335051274,0.0053961356339344,False
729297,2014,2,9,4,Rajasthan Royals,Chennai Super Kings,SPD Smith,SK Raina,Middle,0.3014226946796536,0.2942366041355586,0.007186090544095,False
729299,2014,1,17,7,Kolkata Knight Riders,Royal Challengers Bengaluru,SA Yadav,VR Aaron,Death,0.5134519004265671,0.5198467157137628,0.0063948152871957,False
729299,2014,2,0,4,Royal Challengers Bengaluru,Kolkata Knight Riders,PA Patel,UT Yadav,Powerplay,0.4952026937956352,0.5906004514450978,0.0953977576494625,False
729303,2014,1,10,1,Mumbai Indians,Chennai Super Kings,RG Sharma,BW Hilfenhaus,Middle,0.5585685562894762,0.5979885520429156,0.0394199957534393,False
729303,2014,2,0,1,Chennai Super Kings,Mumbai Indians,DR Smith,PP Ojha,Powerplay,0.5317296272654695,0.4947304285096159,0.0369991987558535,False
729305,2014,1,11,3,Royal Challengers Bengaluru,Rajasthan Royals,R Rampaul,KW Richardson,Middle,0.0769671918415632,0.07772820055924,0.0007610087176767,False
729307,2014,2,10,2,Kolkata Knight Riders,Punjab Kings,CA Lynn,L Balaji,Middle,0.2877482226879818,0.2916737465314309,0.0039255238434491,False
729307,2014,2,16,4,Kolkata Knight Riders,Punjab Kings,SA Yadav,L Balaji,Death,0.0377950588136647,0.0474475814500941,0.0096525226364294,False
729309,2014,2,17,4,Delhi Capitals,Mumbai Indians,KP Pietersen,SL Malinga,Death,0.8787784478212813,0.8710491140492298,0.0077293337720515,False
729311,2014,1,9,1,Sunrisers Hyderabad,Chennai Super Kings,KL Rahul,R Ashwin,Middle,0.594789971135706,0.5936543358125839,0.0011356353231221,False
729313,2014,1,15,3,Royal Challengers Bengaluru,Punjab Kings,VR Aaron,L Balaji,Death,0.2387211948802179,0.2403851992548637,0.0016640043746457,False
729313,2014,2,7,2,Punjab Kings,Royal Challengers Bengaluru,V Sehwag,VR Aaron,Middle,0.4075644713240045,0.45471483788424,0.0471503665602355,False
729315,2014,2,15,3,Kolkata Knight Riders,Rajasthan Royals,SA Yadav,PV Tambe,Death,0.42405550930859,0.4789630631825456,0.0549075538739555,False
729317,2014,1,18,4,Sunrisers Hyderabad,Mumbai Indians,DJG Sammy,CJ Anderson,Death,0.8771826274029684,0.8788687046113611,0.0016860772083927,False
729317,2014,2,7,1,Mumbai Indians,Sunrisers Hyderabad,KA Pollard,KV Sharma,Middle,0.2002400659489025,0.1934789708122304,0.006761095136672,False
729317,2014,2,7,5,Mumbai Indians,Sunrisers Hyderabad,KA Pollard,KV Sharma,Middle,0.207686465238389,0.2093927425557501,0.0017062773173611,False
733971,2014,1,4,3,Chennai Super Kings,Kolkata Knight Riders,SK Raina,Shakib Al Hasan,Powerplay,0.5638663833697091,0.5697465662131831,0.005880182843474,True
733973,2014,1,2,4,Punjab Kings,Mumbai Indians,CA Pujara,Z Khan,Powerplay,0.4209942693721173,0.4768509633760491,0.0558566940039318,False
733973,2014,1,6,4,Punjab Kings,Mumbai Indians,GJ Maxwell,JJ Bumrah,Middle,0.4581944644449844,0.4547367208327507,0.0034577436122337,False
733973,2014,1,12,6,Punjab Kings,Mumbai Indians,WP Saha,CJ Anderson,Middle,0.6886547572232293,0.6935605333849196,0.0049057761616903,False
733973,2014,2,10,6,Mumbai Indians,Punjab Kings,RG Sharma,AR Patel,Middle,0.395838310946103,0.3962684723218437,0.0004301613757407,False
733975,2014,1,3,3,Delhi Capitals,Rajasthan Royals,Q de Kock,SR Watson,Powerplay,0.6426639875912965,0.6455330357089802,0.0028690481176837,False
733975,2014,2,7,5,Rajasthan Royals,Delhi Capitals,KK Nair,S Nadeem,Middle,0.6262418537291887,0.6300668913485427,0.0038250376193539,False
733975,2014,2,11,5,Rajasthan Royals,Delhi Capitals,R Bhatia,JD Unadkat,Middle,0.6479568734741518,0.6500425103867752,0.0020856369126234,False
733977,2014,2,16,4,Royal Challengers Bengaluru,Sunrisers Hyderabad,AB de Villiers,DW Steyn,Death,0.3709763664906076,0.33701067623711,0.0339656902534976,False
733977,2014,2,18,6,Royal Challengers Bengaluru,Sunrisers Hyderabad,AB de Villiers,DW Steyn,Death,0.6712375310367472,0.8957082245039423,0.224470693467195,False
733979,2014,1,19,4,Rajasthan Royals,Kolkata Knight Riders,STR Binny,R Vinay Kumar,Death,0.7560841490819801,0.6540278000106517,0.1020563490713283,False
733981,2014,1,4,6,Delhi Capitals,Chennai Super Kings,KD Karthik,MM Sharma,Powerplay,0.4661571115155282,0.458609239517619,0.0075478719979091,False
733981,2014,1,15,5,Delhi Capitals,Chennai Super Kings,JP Duminy,R Ashwin,Death,0.5876389377580767,0.5932228668537489,0.0055839290956721,False
733981,2014,2,17,6,Chennai Super Kings,Delhi Capitals,DR Smith,Mohammed Shami,Death,0.936884453556592,0.9579188510512862,0.0210343974946941,False
733983,2014,1,4,4,Mumbai Indians,Royal Challengers Bengaluru,CM Gautam,VR Aaron,Powerplay,0.5805370601914058,0.5717088511056295,0.0088282090857763,False
733983,2014,2,5,2,Royal Challengers Bengaluru,Mumbai Indians,V Kohli,Harbhajan Singh,Powerplay,0.6920919163723969,0.6775090491219582,0.0145828672504386,False
733983,2014,2,16,3,Royal Challengers Bengaluru,Mumbai Indians,MA Starc,SL Malinga,Death,0.2918378765197748,0.2560965131838487,0.035741363335926,False
733985,2014,1,8,4,Delhi Capitals,Kolkata Knight Riders,KD Karthik,JH Kallis,Middle,0.5547884654836441,0.5609823447382888,0.0061938792546446,False
733985,2014,1,13,3,Delhi Capitals,Kolkata Knight Riders,LR Shukla,R Vinay Kumar,Middle,0.558111895793499,0.559082754482941,0.000970858689442,False
733985,2014,2,11,4,Kolkata Knight Riders,Delhi Capitals,G Gambhir,WD Parnell,Middle,0.9462007518738502,0.9469844447160252,0.0007836928421749,False
733985,2014,2,15,2,Kolkata Knight Riders,Delhi Capitals,MK Pandey,S Kaul,Death,0.9493527414212832,0.9538609537727184,0.0045082123514351,False
733987,2014,2,4,1,Chennai Super Kings,Punjab Kings,BB McCullum,M Kartik,Powerplay,0.201938859186174,0.1909600137020677,0.0109788454841062,False
733989,2014,1,16,2,Sunrisers Hyderabad,Rajasthan Royals,KV Sharma,SR Watson,Death,0.3816613179400863,0.2736684772524772,0.1079928406876091,False
733989,2014,2,5,5,Rajasthan Royals,Sunrisers Hyderabad,SV Samson,KV Sharma,Powerplay,0.5131541740861376,0.3808539420255072,0.1323002320606303,False
733991,2014,1,4,4,Punjab Kings,Royal Challengers Bengaluru,Mandeep Singh,VR Aaron,Powerplay,0.7576456845682906,0.7589026323980242,0.0012569478297336,False
733991,2014,1,5,3,Punjab Kings,Royal Challengers Bengaluru,V Sehwag,HV Patel,Powerplay,0.809041412402321,0.8159022869708453,0.0068608745685243,False
733991,2014,1,19,4,Punjab Kings,Royal Challengers Bengaluru,Shivam Sharma,MA Starc,Death,0.6398799908239584,0.5192008460410942,0.1206791447828642,False
733991,2014,2,7,4,Royal Challengers Bengaluru,Punjab Kings,Yuvraj Singh,Shivam Sharma,Middle,0.0803579224550398,0.0765450645995199,0.0038128578555199,False
733995,2014,1,15,5,Mumbai Indians,Chennai Super Kings,RG Sharma,RA Jadeja,Death,0.8261687218779709,0.8273414867958069,0.001172764917836,False
733995,2014,2,5,6,Chennai Super Kings,Mumbai Indians,SK Raina,JJ Bumrah,Powerplay,0.5181254395832922,0.5366543188813906,0.0185288792980984,False
733995,2014,2,19,1,Chennai Super Kings,Mumbai Indians,MS Dhoni,KA Pollard,Death,0.3836937123260609,0.4584655106554555,0.0747717983293945,False
733997,2014,2,0,5,Kolkata Knight Riders,Punjab Kings,RV Uthappa,Sandeep Sharma,Powerplay,0.4674978580116595,0.4427106280353302,0.0247872299763293,False
733997,2014,2,17,1,Kolkata Knight Riders,Punjab Kings,MK Pandey,Sandeep Sharma,Death,0.9809857940952446,0.9874380778994076,0.006452283804163,False
733999,2014,2,2,5,Rajasthan Royals,Royal Challengers Bengaluru,KK Nair,JA Morkel,Powerplay,0.5210787077380702,0.5779256280201581,0.0568469202820879,False
733999,2014,2,9,2,Rajasthan Royals,Royal Challengers Bengaluru,SV Samson,YS Chahal,Middle,0.2562316054488261,0.255676874478059,0.000554730970767,False
734001,2014,1,12,3,Sunrisers Hyderabad,Mumbai Indians,AJ Finch,Harbhajan Singh,Middle,0.6998197218750167,0.7054431584622435,0.0056234365872267,False
734001,2014,2,1,4,Mumbai Indians,Sunrisers Hyderabad,LMP Simmons,B Kumar,Powerplay,0.2704495205846531,0.2579318737528511,0.0125176468318019,False
734001,2014,2,8,1,Mumbai Indians,Sunrisers Hyderabad,AT Rayudu,A Mishra,Middle,0.5956492257609094,0.5990786433402542,0.0034294175793447,False
734003,2014,1,4,5,Rajasthan Royals,Chennai Super Kings,Ankit Sharma,S Badree,Powerplay,0.580218072923789,0.5755365369013018,0.0046815360224872,False
734003,2014,1,11,6,Rajasthan Royals,Chennai Super Kings,KK Nair,R Ashwin,Middle,0.7575655214216,0.7574226392682869,0.0001428821533131,False
734003,2014,2,8,4,Chennai Super Kings,Rajasthan Royals,F du Plessis,PV Tambe,Middle,0.7065867034606406,0.7208436982127251,0.0142569947520845,False
734007,2014,2,13,1,Punjab Kings,Sunrisers Hyderabad,GJ Maxwell,A Mishra,Middle,0.9218169225231988,0.8706599512251997,0.0511569712979991,False
734011,2014,1,10,5,Rajasthan Royals,Delhi Capitals,SV Samson,JP Duminy,Middle,0.7686255337421105,0.7717384899130405,0.0031129561709299,False
734011,2014,2,3,5,Delhi Capitals,Rajasthan Royals,KP Pietersen,BCJ Cutting,Powerplay,0.4120463549086847,0.4107147268555179,0.0013316280531668,False
734011,2014,2,12,6,Delhi Capitals,Rajasthan Royals,MK Tiwary,R Bhatia,Middle,0.0327536091634655,0.0313009252179361,0.0014526839455293,False
734011,2014,2,16,3,Delhi Capitals,Rajasthan Royals,R Shukla,KK Cooper,Death,0.0010526146340023,0.0007333339904912,0.000319280643511,False
734013,2014,1,1,1,Chennai Super Kings,Royal Challengers Bengaluru,DR Smith,MA Starc,Powerplay,0.5450039868292262,0.5195198627835917,0.0254841240456344,False
734013,2014,2,13,1,Royal Challengers Bengaluru,Chennai Super Kings,CH Gayle,SK Raina,Middle,0.6773315066353972,0.6782265143206325,0.0008950076852353,False
734015,2014,1,12,3,Sunrisers Hyderabad,Kolkata Knight Riders,DA Warner,PP Chawla,Middle,0.6738866625502324,0.6788150780782756,0.0049284155280431,False
734015,2014,2,7,6,Kolkata Knight Riders,Sunrisers Hyderabad,RV Uthappa,KV Sharma,Middle,0.5774206509172997,0.5956492257609094,0.0182285748436097,False
734015,2014,2,10,3,Kolkata Knight Riders,Sunrisers Hyderabad,YK Pathan,IK Pathan,Middle,0.6033044733293849,0.5943388611421958,0.008965612187189,False
734017,2014,1,13,4,Mumbai Indians,Rajasthan Royals,MEK Hussey,KK Cooper,Middle,0.9338088933188996,0.9363268569832514,0.0025179636643517,False
734019,2014,2,11,1,Punjab Kings,Delhi Capitals,AR Patel,JP Duminy,Middle,0.640188228705038,0.6527958634973993,0.0126076347923612,False
734021,2014,1,4,5,Royal Challengers Bengaluru,Sunrisers Hyderabad,CH Gayle,Parvez Rasool,Powerplay,0.4194619702225374,0.4156559680954317,0.0038060021271056,False
734021,2014,2,3,4,Sunrisers Hyderabad,Royal Challengers Bengaluru,DA Warner,MA Starc,Powerplay,0.7618122307240447,0.7744776504677374,0.0126654197436927,False
734021,2014,2,3,7,Sunrisers Hyderabad,Royal Challengers Bengaluru,S Dhawan,MA Starc,Powerplay,0.7612258615352626,0.7960075785778495,0.0347817170425869,False
734021,2014,2,10,3,Sunrisers Hyderabad,Royal Challengers Bengaluru,DA Warner,M Muralitharan,Middle,0.8429774417060658,0.8442826558098161,0.0013052141037502,False
734021,2014,2,13,5,Sunrisers Hyderabad,Royal Challengers Bengaluru,DA Warner,YS Chahal,Middle,0.839969347524957,0.8400563331100398,8.698558508279941e-05,False
734023,2014,1,17,4,Chennai Super Kings,Kolkata Knight Riders,MS Dhoni,PP Chawla,Death,0.7296973318131532,0.7379054105836356,0.0082080787704823,False
734023,2014,2,1,2,Kolkata Knight Riders,Chennai Super Kings,RV Uthappa,IC Pandey,Powerplay,0.747871152205738,0.7968249329641296,0.0489537807583916,False
734025,2014,2,3,1,Mumbai Indians,Punjab Kings,LMP Simmons,BE Hendricks,Powerplay,0.7452513851933398,0.730377568680177,0.0148738165131627,False
734027,2014,2,8,2,Royal Challengers Bengaluru,Kolkata Knight Riders,V Kohli,R Vinay Kumar,Middle,0.4197981070048191,0.4194493855908616,0.0003487214139574,False
734031,2014,1,13,3,Mumbai Indians,Delhi Capitals,KA Pollard,S Nadeem,Middle,0.8783649844380236,0.8801525595301707,0.0017875750921471,False
734033,2014,1,2,1,Punjab Kings,Rajasthan Royals,V Sehwag,JP Faulkner,Powerplay,0.6856970677069005,0.7315143002193932,0.0458172325124927,False
734033,2014,1,10,3,Punjab Kings,Rajasthan Royals,WP Saha,R Tewatia,Middle,0.720669591456647,0.724758349618984,0.004088758162337,False
734033,2014,1,17,1,Punjab Kings,Rajasthan Royals,GJ Bailey,PV Tambe,Death,0.7379956137908644,0.7426797867798302,0.0046841729889657,False
734035,2014,1,2,6,Royal Challengers Bengaluru,Chennai Super Kings,VH Zol,A Nehra,Powerplay,0.3819791135377113,0.4037333806615148,0.0217542671238035,False
734035,2014,1,12,6,Royal Challengers Bengaluru,Chennai Super Kings,Yuvraj Singh,SK Raina,Middle,0.6044276439788724,0.6057595941999389,0.0013319502210664,False
734037,2014,1,7,3,Sunrisers Hyderabad,Kolkata Knight Riders,NV Ojha,RN ten Doeschate,Middle,0.7381267990334239,0.7345291645638143,0.0035976344696095,False
734037,2014,1,17,1,Sunrisers Hyderabad,Kolkata Knight Riders,DJG Sammy,SP Narine,Death,0.6059313406695291,0.6119448871501512,0.006013546480622,False
734037,2014,2,5,1,Kolkata Knight Riders,Sunrisers Hyderabad,RV Uthappa,DW Steyn,Powerplay,0.6637830051495858,0.7045625578507769,0.0407795527011911,False
734037,2014,2,5,5,Kolkata Knight Riders,Sunrisers Hyderabad,MK Pandey,DW Steyn,Powerplay,0.683405785133776,0.672528308412469,0.010877476721307,False
734039,2014,1,17,5,Delhi Capitals,Punjab Kings,Imran Tahir,AR Patel,Death,0.2130283074407948,0.2262427544178797,0.0132144469770849,False
734039,2014,2,6,4,Punjab Kings,Delhi Capitals,M Vohra,JP Duminy,Middle,0.7566911114517767,0.7510476881674468,0.0056434232843298,False
734049,2014,1,11,1,Punjab Kings,Kolkata Knight Riders,M Vohra,PP Chawla,Middle,0.6246778291553479,0.6254751390964163,0.0007973099410684,False
734049,2014,2,15,3,Kolkata Knight Riders,Punjab Kings,Shakib Al Hasan,AR Patel,Death,0.8250881533452934,0.7204193429064394,0.104668810438854,False
829707,2015,1,5,3,Chennai Super Kings,Delhi Capitals,F du Plessis,JA Morkel,Powerplay,0.6206431860779998,0.621476780372709,0.0008335942947091,False
829707,2015,1,17,4,Chennai Super Kings,Delhi Capitals,MS Dhoni,NM Coulter-Nile,Death,0.4479725484423463,0.4505503805750509,0.0025778321327046,False
829707,2015,2,17,3,Delhi Capitals,Chennai Super Kings,JA Morkel,R Ashwin,Death,0.2588045509006965,0.2835362308185605,0.024731679917864,False
